ID,REgion,NeedsUpdating,City,state_name,CityState,county_name,Latitude,Longitude,population,NLCD Code,ActualDescription,Terrain,Climate,CostOfLiving,MInMilesMountains,min Drive Time Mountains,MilesTo_Atlantic,MilesTo_Gulf,Min Miles to Beach,Min Drive to Beach,MinLake,Drivelake,ClosestInternationalIATA,ClosestInternationalMiles,ClosestInternationalHours,ClosestNationalIATA,ClosestNationalMiles,ClosestNationalHours,ClosestRegionalIATA,ClosestRegionalHours,ClosestRegionalMiles
1066,South Atlantic,,Fellsmere,Florida,Fellsmere-Florida,Indian River County,27.764273,-80.601947,5028,21,"Developed, Open Space",Swamps,Tropical,69,,0.0,16.3,129.7,16.3,19.56,42.1,50.5,MLB,23.53565299,0.47,BQK,246.9781839,4.94,GNV,3.34,167.1494243
1067,South Atlantic,,Fernandina Beach,Florida,Fernandina Beach-Florida,Nassau County,30.635388,-81.468829,13672,22,"Developed, Low Intensity",Forests,Temperate,64.5,,0.0,8.9,184.1,8.9,10.68,81,97.2,JAX,16.28358844,0.33,BQK,43.07388951,0.86,GNV,1.62,81.03631311
1068,South Atlantic,,Flagler Beach,Florida,Flagler Beach-Florida,Flagler County,29.474978,-81.130288,5568,11,Open Water,Plains,Tropical,64.5,,0.0,35.6,147.4,35.6,42.72,22.3,26.8,DAB,20.81121064,0.42,BQK,124.8690666,2.5,GNV,1.4,70.17967922
1069,South Atlantic,,Fort Lauderdale,Florida,Fort Lauderdale-Florida,Broward County,26.121561,-80.128778,190641,23,"Developed, Medium Intensity",Swamps,Tropical,73.9,,0.0,8.6,137,8.6,10.32,69.8,83.8,FLL,3.69672102,0.07,BQK,364.0804337,7.28,GNV,5.58,279.1106786
1070,South Atlantic,,Fort Meade,Florida,Fort Meade-Florida,Polk County,27.746356,-81.782346,5341,90,Woody Wetlands,Swamps,Tropical,70,,0.0,74.3,58.7,58.7,70.44,33,39.6,TPA,48.52328286,0.97,BQK,243.4284454,4.87,GNV,2.75,137.5321847
1071,South Atlantic,,Fort Myers,Florida,Fort Myers-Florida,Lee County,26.620403,-81.8725,99918,24,"Developed, High Intensity",Swamps,Tropical,70,,0.0,100.5,27.7,27.7,33.24,63.1,75.7,RSW,9.29433475,0.19,BQK,321.4206301,6.43,GNV,4.27,213.4826419
1072,South Atlantic,,Fort Myers Beach,Florida,Fort Myers Beach-Florida,Lee County,26.451952,-81.924543,5308,90,Woody Wetlands,Swamps,Tropical,70,,0.0,107.2,23.5,23.5,28.2,74.6,89.5,RSW,11.97349533,0.24,BQK,333.274981,6.67,GNV,4.49,224.7307586
1073,South Atlantic,,Fort Pierce,Florida,Fort Pierce-Florida,Saint Lucie County,27.438233,-80.443963,50805,90,Woody Wetlands,Swamps,Tropical,70,,0.0,31.5,131.4,31.5,37.8,41.2,49.4,MLB,47.53468102,0.95,BQK,271.0589681,5.42,GNV,3.82,191.0675129
1074,South Atlantic,,Fort Walton Beach,Florida,Fort Walton Beach-Florida,Okaloosa County,30.447297,-86.627487,21188,22,"Developed, Low Intensity",Forests,Temperate,64.5,,0.0,311.6,34.3,34.3,41.16,106.2,127.4,PNS,33.34525398,0.67,VPS,5.662543494,0.11,DHN,1.85,92.32702264
1075,South Atlantic,,Fort White,Florida,Fort White-Florida,Columbia County,29.92073,-82.687938,669,81,Pasture/Hay,Plains,Tropical,70,,0.0,83.3,104.9,83.3,99.96,43.9,52.7,JAX,71.65974023,1.43,BQK,117.5784723,2.35,GNV,0.59,29.60612196
1076,South Atlantic,,Freeport,Florida,Freeport-Florida,Walton County,30.489596,-86.168441,7234,22,"Developed, Low Intensity",Forests,Temperate,70,,0.0,284.1,61.8,61.8,74.16,78.8,94.6,ECP,24.02563973,0.48,VPS,22.68298368,0.45,DHN,1.43,71.53973633
1077,South Atlantic,,Frostproof,Florida,Frostproof-Florida,Polk County,27.721058,-81.514778,3467,82,Cultivated Crops,Swamps,Tropical,68,,0.0,59.1,74.2,59.1,70.92,19.4,23.3,MCO,50.65563123,1.01,BQK,244.4519309,4.89,GNV,2.87,143.5703389
1078,South Atlantic,,Fruitland Park,Florida,Fruitland Park-Florida,Lake County,28.863949,-81.899755,8962,21,"Developed, Open Space",Plains,Tropical,67.5,,0.0,61.2,88.5,61.2,73.44,23.8,28.6,SFB,40.63420093,0.81,BQK,167.4839977,3.35,GNV,1.23,61.32440872
1079,South Atlantic,,Gainesville,Florida,Gainesville-Florida,Alachua County,29.645029,-82.310046,148720,23,"Developed, Medium Intensity",Plains,Tropical,69.66,,0.0,65.3,99.2,65.3,78.36,14.8,17.8,JAX,69.46454697,1.39,BQK,122.2971211,2.45,GNV,0.08,3.867589667
1080,South Atlantic,,Graceville,Florida,Graceville-Florida,Jackson County,30.942601,-85.513622,2219,21,"Developed, Open Space",Forests,Temperate,69.66,,0.0,244.4,102.3,102.3,122.76,41.2,49.4,ECP,43.78921325,0.88,VPS,68.88805743,1.38,DHN,0.53,26.43653181
1081,South Atlantic,,Grand Ridge,Florida,Grand Ridge-Florida,Jackson County,30.714831,-85.020954,925,22,"Developed, Low Intensity",Forests,Temperate,67.5,,0.0,215.1,99,99,118.8,9,10.8,TLH,45.56064793,0.91,VPS,92.16474928,1.84,DHN,0.98,48.99029352
1082,South Atlantic,,Green Cove Springs,Florida,Green Cove Springs-Florida,Clay County,30.00425,-81.726182,10087,21,"Developed, Open Space",Forests,Tropical,68,,0.0,25.5,140.7,25.5,30.6,39.7,47.6,JAX,33.91985239,0.68,BQK,88.04528988,1.76,GNV,0.78,39.24715123
1083,South Atlantic,,Greensboro,Florida,Greensboro-Florida,Gadsden County,30.569167,-84.743333,464,23,"Developed, Medium Intensity",Forests,Temperate,65,,0.0,199.1,101.2,101.2,121.44,12.9,15.5,TLH,26.2654162,0.53,VPS,107.6089334,2.15,DHN,1.33,66.72469977
1084,South Atlantic,,Greenville,Florida,Greenville-Florida,Madison County,30.451199,-83.647397,774,21,"Developed, Open Space",Forests,Tropical,69.66,,0.0,135.2,136.4,135.2,162.24,75.1,90.1,TLH,42.05028588,0.84,BQK,140.8771623,2.82,VLD,0.64,31.77916202
1085,South Atlantic,,Greenwood,Florida,Greenwood-Florida,Jackson County,30.852506,-85.15549,561,82,Cultivated Crops,Forests,Temperate,68,,0.0,223,103.5,103.5,124.2,19.3,23.2,ECP,51.19301418,1.02,VPS,86.45725311,1.73,DHN,0.74,36.76915598
1086,South Atlantic,,Gretna,Florida,Gretna-Florida,Gadsden County,30.616944,-84.66,1284,21,"Developed, Open Space",Forests,Temperate,65,,0.0,193.9,107,107,128.4,14.4,17.3,TLH,23.91126803,0.48,VPS,112.7355145,2.25,DHN,1.35,67.50293194
1087,South Atlantic,,Groveland,Florida,Groveland-Florida,Lake County,28.564445,-81.874526,24602,21,"Developed, Open Space",Plains,Tropical,67.5,,0.0,66.2,86.6,66.2,79.44,15.8,19.0,MCO,35.60703785,0.71,BQK,187.7586809,3.76,GNV,1.63,81.38438511
1088,South Atlantic,,Gulf Breeze,Florida,Gulf Breeze-Florida,Santa Rosa County,30.3847,-87.043875,6955,21,"Developed, Open Space",Forests,Temperate,68,,0.0,336.7,9.4,9.4,11.28,131.4,157.7,PNS,10.47589283,0.21,VPS,30.4099433,0.61,MOB,1.49,74.42962397
1089,South Atlantic,,Haines City,Florida,Haines City-Florida,Polk County,28.095073,-81.614712,42073,22,"Developed, Low Intensity",Plains,Tropical,69.66,,0.0,62.2,78,62.2,74.64,14.6,17.5,MCO,29.79001187,0.6,BQK,218.7736432,4.38,GNV,2.34,117.1513489
1090,South Atlantic,,Hampton,Florida,Hampton-Florida,Bradford County,29.857511,-82.148347,498,81,Pasture/Hay,Plains,Tropical,72.8,,0.0,51.7,116.7,51.7,62.04,27.2,32.6,JAX,51.8736039,1.04,BQK,104.9748752,2.1,GNV,0.27,13.7352737
1091,South Atlantic,,Havana,Florida,Havana-Florida,Gadsden County,30.609242,-84.41434,1756,21,"Developed, Open Space",Forests,Temperate,72,,0.0,179.4,117.3,117.3,140.76,28.1,33.7,TLH,15.18296207,0.3,VPS,127.2853227,2.55,VLD,1.37,68.64356626
1092,South Atlantic,,Hawthorne,Florida,Hawthorne-Florida,Alachua County,29.573998,-82.105625,1529,42,Evergreen Forest,Plains,Tropical,64.5,,0.0,56.6,103.5,56.6,67.92,8.7,10.4,JAX,68.30520351,1.37,BQK,122.4787002,2.45,GNV,0.26,12.80168102
1093,South Atlantic,,Hialeah,Florida,Hialeah-Florida,Miami-dade County,25.905,-80.3049,235388,22,"Developed, Low Intensity",Swamps,Tropical,75,,0.0,14.3,130.3,14.3,17.16,77.4,92.9,MIA,7.767014092,0.16,BQK,376.5572285,7.53,GNV,5.76,287.8125469
1094,South Atlantic,,High Springs,Florida,High Springs-Florida,Alachua County,29.841022,-82.615628,6806,22,"Developed, Low Intensity",Plains,Tropical,68,,0.0,79.5,101.4,79.5,95.4,37,44.4,JAX,71.46486762,1.43,BQK,119.4604278,2.39,GNV,0.46,23.11078734
1095,South Atlantic,,Hilliard,Florida,Hilliard-Florida,Nassau County,30.688367,-81.93453,3077,21,"Developed, Open Space",Forests,Temperate,68,,0.0,32,172,32,38.4,85.8,103.0,JAX,19.88675415,0.4,BQK,48.18899379,0.96,GNV,1.44,71.85681495
1096,South Atlantic,,Hollywood,Florida,Hollywood-Florida,Broward County,26.007011,-80.121931,159073,11,Open Water,Swamps,Tropical,68,,0.0,1.4,139.2,1.4,1.68,76.5,91.8,FLL,4.917811066,0.1,BQK,371.9006289,7.44,GNV,5.73,286.3483406
1097,South Atlantic,,Holmes Beach,Florida,Holmes Beach-Florida,Manatee County,27.466667,-82.704167,3049,11,Open Water,Swamps,Tropical,74,,0.0,133.9,2.3,2.3,2.76,87.4,104.9,SRQ,10.43554202,0.21,BQK,272.3979105,5.45,GNV,3.12,155.8453972
1098,South Atlantic,,Homestead,Florida,Homestead-Florida,Miami-dade County,25.476639,-80.483853,85796,22,"Developed, Low Intensity",Swamps,Tropical,74,,0.0,24,125.8,24,28.8,102.5,123.0,MIA,24.97533578,0.5,BQK,403.944209,8.08,GNV,6.22,311.0133655
1099,South Atlantic,,Horseshoe Beach,Florida,Horseshoe Beach-Florida,Dixie County,29.48689,-83.261587,173,42,Evergreen Forest,Plains,Tropical,74,,0.0,122.9,68.2,68.2,81.84,65.2,78.2,TLH,90.5483872,1.81,BQK,162.5939932,3.25,GNV,1.22,61.10487803
1100,South Atlantic,,Indialantic,Florida,Indialantic-Florida,Brevard County,28.109059,-80.578718,3117,23,"Developed, Medium Intensity",Plains,Tropical,66.5,,0.0,7.6,136.3,7.6,9.12,44.6,53.5,MLB,4.080027934,0.08,BQK,224.0526795,4.48,GNV,2.99,149.7310675
1101,South Atlantic,,Indian Rocks Beach,Florida,Indian Rocks Beach-Florida,Pinellas County,27.884,-82.8455,3637,11,Open Water,Swamps,Tropical,64.5,,0.0,137.3,28,28,33.6,90.2,108.2,PIE,9.819253735,0.2,BQK,247.4562999,4.95,GNV,2.59,129.5319646
1102,South Atlantic,,Indiantown,Florida,Indiantown-Florida,Martin County,27.061461,-80.480277,6810,81,Pasture/Hay,Swamps,Tropical,76,,0.0,11.9,118.8,11.9,14.28,21.6,25.9,PBI,35.28913175,0.71,BQK,296.0450348,5.92,GNV,4.24,211.7602765
1103,South Atlantic,,Inglis,Florida,Inglis-Florida,Levy County,29.03,-82.668889,1622,24,"Developed, High Intensity",Plains,Tropical,68,,0.0,106.1,52.9,52.9,63.48,42.2,50.6,TPA,73.32505076,1.47,BQK,169.925253,3.4,GNV,1.03,51.49493267
1104,South Atlantic,,Interlachen,Florida,Interlachen-Florida,Putnam County,29.627001,-81.889432,1508,22,"Developed, Low Intensity",Plains,Tropical,67.5,,0.0,43.7,115.4,43.7,52.44,20.6,24.7,DAB,58.79011251,1.18,BQK,115.5267312,2.31,GNV,0.47,23.36652477
1105,South Atlantic,,Inverness,Florida,Inverness-Florida,Citrus County,28.8337,-82.2896,7887,81,Pasture/Hay,Plains,Tropical,66,,0.0,84.8,65.5,65.5,78.6,43.1,51.7,TPA,61.11893573,1.22,BQK,174.6385152,3.49,GNV,1.18,59.17858884
1106,South Atlantic,,Jacksonville,Florida,Jacksonville-Florida,Duval County,30.3163,-81.4175,1009833,22,"Developed, Low Intensity",Forests,Tropical,61.39,,0.0,23,169.1,23,27.6,59.1,70.9,JAX,29.59623652,0.59,BQK,82.00998031,1.64,GNV,0.99,49.26132475
1108,South Atlantic,,Jacksonville Beach,Florida,Jacksonville Beach-Florida,Duval County,30.294444,-81.393333,23630,24,"Developed, High Intensity",Forests,Tropical,61.39,,0.0,21.1,168.9,21.1,25.32,57.8,69.4,JAX,22.32337968,0.45,BQK,66.77202287,1.34,GNV,1.34,67.13479637
1109,South Atlantic,,Jasper,Florida,Jasper-Florida,Hamilton County,30.502914,-82.932186,3549,81,Pasture/Hay,Forests,Tropical,75,,0.0,92.7,140.1,92.7,111.24,84.8,101.8,JAX,74.08164406,1.48,BQK,101.3965696,2.03,VLD,0.56,28.15161665
1110,South Atlantic,,Jay,Florida,Jay-Florida,Santa Rosa County,30.898488,-87.133237,583,52,Shrub/Scrub,Forests,Temperate,68,,0.0,340.3,34.7,34.7,41.64,134.9,161.9,PNS,29.54736579,0.59,VPS,44.54318922,0.89,MOB,1.35,67.39193796
1111,South Atlantic,,Jennings,Florida,Jennings-Florida,Hamilton County,30.548243,-83.134971,772,42,Evergreen Forest,Forests,Temperate,68,,0.0,104.1,141.9,104.1,124.92,94.3,113.2,TLH,73.12916449,1.46,BQK,110.4265971,2.21,VLD,0.36,18.2453709
1112,South Atlantic,,Jupiter,Florida,Jupiter-Florida,Palm Beach County,26.933938,-80.120091,62987,23,"Developed, Medium Intensity",Swamps,Tropical,68,,0.0,12,137.8,12,14.4,41.9,50.3,PBI,17.3928593,0.35,BQK,309.6685876,6.19,GNV,4.62,231.0572224
1113,South Atlantic,,Key Biscayne,Florida,Key Biscayne-Florida,Miami-dade County,25.692104,-80.162475,15111,23,"Developed, Medium Intensity",Swamps,Tropical,66,,0.0,13.8,143.9,13.8,16.56,94.4,113.3,MIA,10.60479925,0.21,BQK,392.6795486,7.85,GNV,6.1,304.868409
1114,South Atlantic,,Key Colony Beach,Florida,Key Colony Beach-Florida,Monroe County,24.7205,-81.0188,749,23,"Developed, Medium Intensity",Swamps,Tropical,64.5,,0.0,78.8,107.2,78.8,94.56,153.5,184.2,EYW,47.68558739,0.95,BQK,452.5768462,9.05,GNV,7.04,351.8811661
1115,South Atlantic,,Key West,Florida,Key West-Florida,Monroe County,24.565313,-81.762179,25240,23,"Developed, Medium Intensity",Swamps,Tropical,68,,0.0,122.5,79.4,79.4,95.28,174.2,209.0,EYW,0.9068577602,0.02,BQK,462.8274019,9.26,GNV,7.11,355.4685908
1116,South Atlantic,,Keystone Heights,Florida,Keystone Heights-Florida,Clay County,29.797579,-81.989885,1566,42,Evergreen Forest,Plains,Tropical,64.5,,0.0,43.6,119.5,43.6,52.32,25.6,30.7,JAX,51.39440635,1.03,BQK,105.6565151,2.11,GNV,0.37,18.47080026
1117,South Atlantic,,Kissimmee,Florida,Kissimmee-Florida,Osceola County,28.305056,-81.424208,84756,24,"Developed, High Intensity",Plains,Tropical,67,,0.0,54.5,95.7,54.5,65.4,8.7,10.4,MCO,23.07410296,0.46,BQK,216.5402108,4.33,GNV,2.38,118.7982055
1119,South Atlantic,,La Crosse,Florida,La Crosse-Florida,Alachua County,29.843056,-82.405,324,22,"Developed, Low Intensity",Plains,Tropical,70,,0.0,67.1,107.4,67.1,80.52,29.5,35.4,JAX,62.11500082,1.24,BQK,112.6346742,2.25,GNV,0.27,13.25097737
1120,South Atlantic,,Labelle,Florida,Labelle-Florida,Hendry County,26.732093,-81.434027,5472,81,Pasture/Hay,Swamps,Tropical,69.66,,0.0,72.3,55.8,55.8,66.96,41.5,49.8,RSW,24.0215027,0.48,BQK,312.77181,6.26,GNV,4.21,210.642441
1121,South Atlantic,,Lady Lake,Florida,Lady Lake-Florida,Lake County,28.9172,-81.923,17288,23,"Developed, Medium Intensity",Plains,Tropical,66.5,,0.0,62.1,88.3,62.1,74.52,27.4,32.9,SFB,42.69388929,0.85,BQK,164.0742547,3.28,GNV,1.15,57.38568067
1122,South Atlantic,,Lake Alfred,Florida,Lake Alfred-Florida,Polk County,28.089483,-81.727138,8632,22,"Developed, Low Intensity",Plains,Tropical,66.5,,0.0,69,72.1,69,82.8,21.3,25.6,MCO,34.75223295,0.7,BQK,219.5369967,4.39,GNV,2.31,115.3925289
1123,South Atlantic,,Lake Butler,Florida,Lake Butler-Florida,Union County,30.003485,-82.382796,1983,42,Evergreen Forest,Forests,Tropical,66.5,,0.0,64.8,117.7,64.8,77.76,39.2,47.0,JAX,53.56588823,1.07,BQK,102.4218481,2.05,GNV,0.45,22.65454025
1124,South Atlantic,,Lake City,Florida,Lake City-Florida,Columbia County,30.0949,-82.7117,12783,21,"Developed, Open Space",Forests,Tropical,66.5,,0.0,84.7,115.8,84.7,101.64,54,64.8,JAX,67.01789866,1.34,BQK,109.2793103,2.19,GNV,0.77,38.42957229
1125,South Atlantic,,Lake Hamilton,Florida,Lake Hamilton-Florida,Polk County,28.044167,-81.628056,2126,22,"Developed, Low Intensity",Plains,Tropical,66.5,,0.0,62.8,75.6,62.8,75.36,16.9,20.3,MCO,33.08042587,0.66,BQK,222.3216423,4.45,GNV,2.4,120.2050656
1126,South Atlantic,,Lake Helen,Florida,Lake Helen-Florida,Volusia County,28.980567,-81.233367,2988,21,"Developed, Open Space",Plains,Tropical,66.5,,0.0,20.2,129.5,20.2,24.24,30.5,36.6,SFB,14.02167396,0.28,BQK,158.0261223,3.16,GNV,1.59,79.46766263
1127,South Atlantic,,Lake Mary,Florida,Lake Mary-Florida,Seminole County,28.752352,-81.338075,16989,22,"Developed, Low Intensity",Plains,Tropical,66.5,,0.0,31.5,119.9,31.5,37.8,19.5,23.4,SFB,6.437972227,0.13,BQK,173.3493717,3.47,GNV,1.72,85.83445311
1128,South Atlantic,,Lake Placid,Florida,Lake Placid-Florida,Highlands County,27.294474,-81.364918,2561,22,"Developed, Low Intensity",Swamps,Tropical,66.5,,0.0,67.6,79.6,67.6,81.12,7.1,8.5,RSW,57.653485,1.15,BQK,273.9771805,5.48,GNV,3.49,174.4373151
1129,South Atlantic,,Lake Wales,Florida,Lake Wales-Florida,Polk County,27.903734,-81.548805,17798,82,Cultivated Crops,Swamps,Tropical,66.5,,0.0,58.3,75.7,58.3,69.96,16.9,20.3,MCO,39.2808919,0.79,BQK,231.8657118,4.64,GNV,2.62,130.9553454
1130,South Atlantic,,Lakeland,Florida,Lakeland-Florida,Polk County,28.038134,-81.939153,124990,22,"Developed, Low Intensity",Plains,Tropical,66.5,,0.0,81.7,59.5,59.5,71.4,34.7,41.6,TPA,36.49878942,0.73,BQK,224.3285966,4.49,GNV,2.32,115.8980294
1131,South Atlantic,,Largo,Florida,Largo-Florida,Pinellas County,27.9163,-82.7996,82337,24,"Developed, High Intensity",Swamps,Tropical,72,,0.0,134.4,29.4,29.4,35.28,86.6,103.9,PIE,6.85952962,0.14,BQK,244.4331537,4.89,GNV,2.53,126.6524884
1132,South Atlantic,,Laurel Hill,Florida,Laurel Hill-Florida,Okaloosa County,30.95236,-86.400323,606,43,Mixed Forest,Forests,Temperate,69.66,,0.0,296.9,60.9,60.9,73.08,92.2,110.6,ECP,54.62073074,1.09,VPS,32.88069744,0.66,DHN,1.23,61.73147545
1133,South Atlantic,,Lawtey,Florida,Lawtey-Florida,Bradford County,30.047164,-82.105544,682,42,Evergreen Forest,Forests,Tropical,70.5,,0.0,48.3,128.9,48.3,57.96,40.5,48.6,JAX,39.68176285,0.79,BQK,91.92991576,1.84,GNV,0.53,26.60803105
1134,South Atlantic,,Lee,Florida,Lee-Florida,Madison County,30.397863,-83.284392,380,81,Pasture/Hay,Forests,Tropical,68,,0.0,114.7,131.1,114.7,137.64,92.5,111.0,TLH,63.52518442,1.27,BQK,123.1709862,2.46,VLD,0.53,26.57985378
1135,South Atlantic,,Leesburg,Florida,Leesburg-Florida,Lake County,28.807965,-81.885772,37815,23,"Developed, Medium Intensity",Plains,Tropical,70.5,,0.0,61.1,88.3,61.1,73.32,20.6,24.7,SFB,39.41408634,0.79,BQK,171.1831967,3.42,GNV,1.3,65.23813381
1136,South Atlantic,,Lighthouse Point,Florida,Lighthouse Point-Florida,Broward County,26.278698,-80.112439,10878,23,"Developed, Medium Intensity",Swamps,Tropical,68,,0.0,19.3,136.3,19.3,23.16,62,74.4,FLL,14.45909164,0.29,BQK,353.7184198,7.07,GNV,5.4,270.0079529
1137,South Atlantic,,Live Oak,Florida,Live Oak-Florida,Suwannee County,30.286622,-83.024994,7200,42,Evergreen Forest,Forests,Tropical,68,,0.0,101.9,124.6,101.9,122.28,76.2,91.4,TLH,79.39284698,1.59,BQK,114.3308648,2.29,VLD,0.75,37.39259394
1138,South Atlantic,,Longboat Key,Florida,Longboat Key-Florida,Manatee County,27.38669,-82.638403,7463,23,"Developed, Medium Intensity",Swamps,Tropical,64.5,,0.0,131.7,8.7,8.7,10.44,83.2,99.8,SRQ,5.206356522,0.1,BQK,276.6883055,5.53,GNV,3.21,160.6956182
1139,South Atlantic,,Longwood,Florida,Longwood-Florida,Seminole County,28.711994,-81.355238,17089,22,"Developed, Low Intensity",Plains,Tropical,68,,0.0,34,117.2,34,40.8,17.4,20.9,SFB,8.54110826,0.17,BQK,176.0934026,3.52,GNV,1.75,87.30626802
1140,South Atlantic,,Lynn Haven,Florida,Lynn Haven-Florida,Bay County,30.236165,-85.646658,21954,21,"Developed, Open Space",Forests,Temperate,66.5,,0.0,255.3,53.1,53.1,63.72,57.1,68.5,ECP,12.19758384,0.24,VPS,56.68943524,1.13,DHN,1.52,75.88103879
1141,South Atlantic,,Macclenny,Florida,Macclenny-Florida,Baker County,30.273671,-82.132475,8178,21,"Developed, Open Space",Forests,Tropical,75,,0.0,53.2,141.3,53.2,63.84,55.9,67.1,JAX,30.56407714,0.61,BQK,78.71610476,1.57,GNV,0.82,41.17650558
1142,South Atlantic,,Madison,Florida,Madison-Florida,Madison County,30.480209,-83.406678,2994,82,Cultivated Crops,Forests,Tropical,61.39,,0.0,120.8,137,120.8,144.96,88.6,106.3,TLH,56.51027837,1.13,BQK,127.0153194,2.54,VLD,0.45,22.27060422
1143,South Atlantic,,Maitland,Florida,Maitland-Florida,Orange County,28.631284,-81.354598,19776,11,Open Water,Plains,Tropical,66.5,,0.0,37.5,113.3,37.5,45,16.2,19.4,SFB,12.41432704,0.25,BQK,181.6675737,3.63,GNV,1.83,91.72695945
1144,South Atlantic,,Malabar,Florida,Malabar-Florida,Brevard County,28.003333,-80.565833,3175,23,"Developed, Medium Intensity",Plains,Tropical,66,,0.0,2.1,135,2.1,2.52,43.7,52.4,MLB,8.405454301,0.17,BQK,231.3405244,4.63,GNV,3.11,155.6906676
1145,South Atlantic,,Malone,Florida,Malone-Florida,Jackson County,30.960245,-85.163874,1642,21,"Developed, Open Space",Forests,Temperate,66,,0.0,223.7,110,110,132,24.1,28.9,ECP,56.09330378,1.12,VPS,88.36920341,1.77,DHN,0.6,30.13015067
1146,South Atlantic,,Marathon,Florida,Marathon-Florida,Monroe County,24.727919,-81.038581,10039,23,"Developed, Medium Intensity",Swamps,Tropical,76,,0.0,79.3,105.9,79.3,95.16,153.1,183.7,EYW,46.60958237,0.93,BQK,451.9939549,9.04,GNV,7.02,351.1164222
1147,South Atlantic,,Marco Island,Florida,Marco Island-Florida,Collier County,25.9392,-81.7174,16554,22,"Developed, Low Intensity",Swamps,Tropical,67.5,,0.0,100.6,53,53,63.6,89.1,106.9,RSW,41.3093123,0.83,BQK,367.8639579,7.36,GNV,5.23,261.3632831
1148,South Atlantic,,Marianna,Florida,Marianna-Florida,Jackson County,30.758587,-85.229367,7975,21,"Developed, Open Space",Forests,Temperate,72,,0.0,227.4,95.8,95.8,114.96,21.5,25.8,ECP,43.64080302,0.87,VPS,80.58222813,1.61,DHN,0.82,41.00676794
1149,South Atlantic,,Mary Esther,Florida,Mary Esther-Florida,Okaloosa County,30.412186,-86.712719,4070,21,"Developed, Open Space",Forests,Temperate,70.5,,0.0,316.9,29,29,34.8,111.7,134.0,PNS,28.53990131,0.57,VPS,11.25299258,0.23,MOB,1.86,93.06432683
1150,South Atlantic,,Mascotte,Florida,Mascotte-Florida,Lake County,28.578056,-81.886944,9150,21,"Developed, Open Space",Plains,Tropical,72,,0.0,66.5,85.9,66.5,79.8,16.3,19.6,MCO,36.58342324,0.73,BQK,186.9247578,3.74,GNV,1.61,80.2656561
1151,South Atlantic,,Mayo,Florida,Mayo-Florida,Lafayette County,30.039979,-83.146208,1087,71,Grassland/Herbaceous,Forests,Tropical,77,,0.0,110.5,106.8,106.8,128.16,70.4,84.5,TLH,75.99491562,1.52,BQK,130.6128918,2.61,VLD,1.04,51.88893192
1152,South Atlantic,,Melbourne,Florida,Melbourne-Florida,Brevard County,28.069132,-80.620015,87561,90,Woody Wetlands,Plains,Tropical,66,,0.0,4.9,133.1,4.9,5.88,41.4,49.7,MLB,2.786964668,0.06,BQK,226.1658921,4.52,GNV,3,150.0937959
1153,South Atlantic,,Melbourne Beach,Florida,Melbourne Beach-Florida,Brevard County,28.021923,-80.538936,3273,90,Woody Wetlands,Plains,Tropical,66,,0.0,4,137,4,4.8,45.5,54.6,MLB,8.557348983,0.17,BQK,230.4755497,4.61,GNV,3.12,155.8160123
1154,South Atlantic,,Mexico Beach,Florida,Mexico Beach-Florida,Bay County,29.947778,-85.418056,1210,23,"Developed, Medium Intensity",Plains,Tropical,64.5,,0.0,245.9,42.3,42.3,50.76,62.6,75.1,ECP,36.17519287,0.72,VPS,77.37367314,1.55,DHN,1.9,94.91850958
1155,South Atlantic,,Miami,Florida,Miami-Florida,Miami-dade County,25.779,-80.1982,487014,23,"Developed, Medium Intensity",Swamps,Tropical,77,,0.0,16.4,139.6,16.4,19.68,88,105.6,MIA,5.830705722,0.12,BQK,386.3569516,7.73,GNV,5.97,298.4838822
1156,South Atlantic,,Miami Beach,Florida,Miami Beach-Florida,Miami-dade County,25.7611,-80.1403,83251,21,"Developed, Open Space",Swamps,Tropical,77,,0.0,16.7,143.4,16.7,20.04,90.7,108.8,MIA,9.610444173,0.19,BQK,388.2829471,7.77,GNV,6.02,301.1231621
1157,South Atlantic,,Micanopy,Florida,Micanopy-Florida,Alachua County,29.526029,-82.279698,660,42,Evergreen Forest,Plains,Tropical,77,,0.0,67.3,93.9,67.3,80.76,7.5,9.0,JAX,75.67927779,1.51,BQK,129.1596017,2.58,GNV,0.23,11.34343926
1158,South Atlantic,,Midway,Florida,Midway-Florida,Gadsden County,30.495278,-84.454444,3485,22,"Developed, Low Intensity",Forests,Temperate,77,,0.0,182.5,110.5,110.5,132.6,29.2,35.0,TLH,9.220172671,0.18,VPS,124.7233012,2.49,VLD,1.46,72.77363511
